Author Name,Total Publication,Total Citation,Total Years,Cite/Year,Cite/Paper,h index,g index,h(2) index,w index,h core citation,m index,f index,t index,tappered_h_index,Maxprod,wu index,pi index,weighted h index,woginger_index,Gh_index,Rm index,X index,h2upper_index,h2 center_index,h2 lower_index,k dash index,i10 index,normalized_h_index,platinium_h_index,m_qoutient_index,HI_index,AW_index,Ar index,V index,hm_index,hf index,gf index,gF index,hi index,h_m_index,k norm index,w norm index,gm index,A index,R index,P index,q2 index,e index,hg_index,pure h index,fractional g index,fractional h index,AWCR,Author/paper,cites/author,paper/author,k index,h dash index,hl norm,hc index,ha index,hi index s,Rational h index,Real h index,Class
Martin R.  Bridson,198,2788,63,44.25396825,0.141515659,18,50,6,4,2224,29,24,27,19.82833944,1528,54,21.62,41.38840417,1,18,11.92905559,1,68.79483501,11.62123386,-96.59253945,-1.511967309,38,0.090909091,4.023088023,0.285714286,11.17241379,52.80151513,36.88495628,0.272727273,18,19,51,198,18,18,18.85548617,18.88378766,198,123.5555556,47.15930449,14.08080808,22.84731932,1900,30,18,49,18,210.8227863,1.611111111,2605.833333,147.9166667,57.81899582,1266.666667,18,8,4,18,19.02702703,9.5,1
N.J.  Hitchin,198,21196,34,623.4117647,2.023291333,23,123,13,14,20658,249.5,27,87,38.27974023,5610,80,156.01,111.8481113,26,48,24.57880939,2.236067977,84.93583695,2.495753916,-7.421211549,-1.303980625,59,0.116161616,72.41651812,0.676470588,10.84285714,145.5884611,105.9536062,0.418181818,27.78333333,43,198,198,11.75555556,27.78333333,21.97550544,21.97919419,198,898.173913,143.7289115,107.0505051,75.75288773,20129,53.18834459,16.44316812,123,23,556.4308884,2.121212121,15179,130.2833333,744.692177,5321.45977,21,14,8,11.75555556,24.61702128,8.833333333,1
Spencer  Bloch,198,9589,159,60.3081761,0.486726562,48,97,12,14,8245,108,67,75,38.44733243,2800,94,51.57,77.31752712,10,49,24.00927121,5.916079783,61.95640838,24.02753155,-61.06997601,-1.35141747,94,0.242424242,14.6201639,0.301886792,23.35135135,97.92343948,72.38830476,0.298136646,37.1,42,98,198,24.5106383,37.1,41.78566875,41.82469496,198,171.7708333,90.80198236,48.42929293,72,5941,68.23488844,34.30030085,77,48,456.8751007,2.055555556,6294.933333,133.1166667,297.0978573,3802.24,41,22,10,24.5106383,49.01030928,25,1
U Seljak,199,43744,98,446.3673469,2.198190955,82,199,21,33,42253,262.5,107,124,53.61708909,13644,111,249.6,179.5800657,67,82,40.17994318,3.464101615,81.22028164,15.37125091,-18.51911119,-1.066181872,112,0.412060302,183.9302636,0.836734694,25.6572327,209.1506634,92.58691521,0.725663717,39.50952381,61,199,199,24.99628253,39.50952381,60.90935187,60.917703,199,515.2804878,205.5553453,219.8190955,146.7140075,35529,127.7419273,45.27355925,122,82,2230.232113,3.195979899,15026.70119,86.59880952,6229.38715,23494.98387,60,43,23,24.99628253,83.03030303,14.33333333,0
NJD Nagelkerke,199,19116,28,682.7142857,0.960603015,57,138,15,19,17156,137.5,80,91,45.11401763,6491,113,118.67,109.9954545,24,57,28.38566766,1,73.04875497,16.99623352,-32.38125131,-1.231094624,117,0.286432161,195.5513281,2.035714286,15.124,138.2606235,73.57052011,1.266666667,23.81666667,31,139,199,13.6512605,23.81666667,30.93882961,30.95291902,199,300.9824561,130.9809146,96.06030151,88.52965605,13907,88.69047299,27.89483552,97,30,761.0664354,3.768844221,9677.216667,61.26666667,868.8838517,8710.978022,30,25,11,13.6512605,58.00869565,29,0
Aise Johan  de Jong,199,2446,55,44.47272727,0.122914573,27,46,7,6,1759,47,36,39,25.32790417,780,65,13.02,35.42597917,2,28,14.23664373,5.099019514,42.10956664,29.80376124,-161.7743254,-2.044585987,53,0.135678392,6.033988122,0.490909091,10.5146771,49.45705208,35.97518986,0.482142857,23.5,24,47,199,20.25,23.5,23.67743902,23.78372854,199,65.14814815,41.94043395,12.29145729,35.62302626,1030,35.24202037,23.3826859,38,23,637.3159919,2.567839196,1666.116667,99.63333333,31.47114027,713.0769231,23,20,17,20.25,28.01818182,14.5,1
Dennis P.  Sullivan,199,46474,66,704.1515152,2.335376884,83,199,23,32,44051,232,115,135,58.17199788,15180,134,248.34,184.8702248,65,83,40.77504333,4.795831523,79.96299006,14.82334208,-15.50114042,-1.109446176,137,0.417085427,293.6913355,1.257575758,4.805644457,215.578292,162.0012346,1.23880597,46.23411654,53,199,199,8.201190476,46.23411654,52.93281153,52.94181693,199,530.7349398,209.8833009,233.5376884,138.7659901,37162,128.5184812,26.09020524,165,83,3648.826487,17.27135678,27344.05949,67.17254459,4245.798066,22847.74815,52,58,35,8.201190476,84.01197605,28.33333333,1
Douglas C  Ravenel,199,16219,75,216.2533333,0.815025126,30,127,12,13,15465,122,45,58,27.16770269,5708,67,143.42,111.5526781,12,31,22.6217273,1,89.80208398,5.549047414,-26.61076515,-1.086764806,63,0.150753769,32.60100503,0.4,5.467032967,127.3538378,87.55046164,0.394736842,24.3211618,27,128,199,4.663212435,24.3211618,26.95587467,26.95832049,199,515.5,124.3583532,81.50251256,60.49793385,14565,61.72519745,11.82777972,102,30,2948.667174,5.487437186,10470.38431,109.8959999,1671.666256,7533.62069,26,18,13,4.663212435,31.03278689,11,1
Harold Widom,199,7495,63,118.968254,0.376633166,39,84,12,13,5918,78,55,63,36.1854248,1846,100,43.94,66.28725368,8,40,20.68287401,3.605551275,58.66577718,20.29352902,-62.21480987,-1.665753425,100,0.195979899,23.31538646,0.619047619,26.21959459,86.57366805,60.18374642,0.573529412,39,40,85,199,39,39,39.7429875,39.79706471,199,151.7435897,76.92853827,37.66331658,55.15432893,4397,57.23635209,39,84,39,199.4121623,1.487437186,7270.033333,156.9833333,141.3389395,2721.952381,39,12,6,39,40.01265823,20.5,1
Joel  Spencer,199,4119,53,77.71698113,0.206984925,30,62,9,9,3332,64,42,47,27.0758819,1071,69,26.3,49.18333051,3,32,16.81427908,4.123105626,59.77178927,21.84996358,-104.709881,-1.487666034,58,0.150753769,11.71612781,0.566037736,19.01273885,64.17943596,45.3302695,0.545454545,30,31,63,199,30,30,30.7323022,30.78150036,199,111.0666667,57.72347876,20.69849246,43.8178046,2432,43.12771731,30,62,30,184.2995264,1.577889447,4104,148.5,91.9264619,1552.340426,30,13,7,30,31,31,1
June Huh,199,11632,22,528.7272727,0.584522613,50,101,11,13,8603,82,65,73,46.13834768,3189,147,60.42,78.57480512,9,50,23.44673278,1,52.89718019,21.49243466,-38.40268226,-1.998776224,174,0.251256281,132.8460484,2.272727273,10.19467213,107.8517501,71.81275255,2.173913043,24.47738095,22,102,199,9.727626459,24.47738095,21.93532776,21.96208735,199,172.06,92.75235846,58.45226131,64.03124237,6103,71.06335202,22.05405457,44,30,1939.157168,4.904522613,2830.967857,51.1702381,169.7842958,4180.136986,21,38,21,9.727626459,51.03960396,10.2,1
L. Lovasz,199,58741,54,1087.796296,2.951809045,95,199,22,32,53593,200,135,158,72.62356414,14916,190,335.44,202.8595573,118,96,43.24265797,3.464101615,75.87204848,15.36405577,-8.05570215,-1.20605686,197,0.477386935,519.2997394,1.759259259,38.03822938,242.3654266,148.7597856,1.696428571,65.28333333,67,199,199,38.56837607,65.28333333,66.91307645,66.92584396,199,564.1368421,231.5016199,295.1809045,137.8404875,44568,137.4954545,60.5309485,186,95,2689.449889,2.497487437,34813.3,102.5833333,3072.966242,26797.21519,66,43,21,38.56837607,96.0052356,48.5,1
Barry  Mazur,200,34671,70,495.3,1.724925373,58,186,19,23,32291,171,84,103,47.34561376,13189,126,246.94,161.6725085,28,59,33.3782469,3.31662479,83.60012691,9.702633325,-17.0574832,-1.145786937,134,0.29,143.637,0.828571429,16.73881674,186.2015038,149.7049877,0.816901408,45.95,52,187,200,28.26890756,45.95,51.91842815,51.92498053,200,556.7413793,179.6969671,173.355,99.58915604,28927,103.8652974,40.49193301,148,51,2017.000771,3.465,22154.64789,128.782057,2415.099438,16288.99029,51,32,19,28.26890756,59,59,1
Bjorn  Poonen,200,1706,66,25.84848485,0.084875622,22,32,6,5,854,36.5,29,30,24.83162739,704,72,6.39,25.88435821,0,22,11.63287593,6.633249581,21.68815944,28.37045721,-179.5427902,-65.47826087,65,0.11,2.843333333,0.333333333,11.13924051,41.30375286,25.28833723,0.328358209,22,23,33,200,22,22,22.43325527,22.71629543,200,38.81818182,29.22327839,8.53,28.33725463,370,26.53299832,22,32,22,179.9278019,1.975,1526.5,145.125,8.550023474,271.3333333,22,12,6,22,23.06666667,6.25,1
David P  Williamson,200,1064,117,9.094017094,0.052935323,12,32,6,5,923,49,17,21,12.62651178,374,30,9.57,26.43860813,1,12,9.597035342,1,74.34210526,13.53383459,-199.8120301,-1.05752754,14,0.06,0.545641026,0.102564103,11.94029851,32.61901286,20.61876168,0.100840336,12,13,33,200,12,12,12.8459893,12.86466165,200,76.91666667,30.38091506,5.32,24.24871131,779,19.59591794,12,32,12,51.96527467,1.005,1064,199.5,38.55968992,445.1428571,12,7,3,12,13.04,6.5,1
Endre Szemeredi,200,19727,56,352.2678571,0.981442786,66,140,16,22,17283,149.5,91,104,51.04869702,5168,130,100.37,112.409964,27,66,30.99941126,4.358898944,65.52947737,22.08141126,-32.42763725,-1.310361025,139,0.33,116.2483929,1.178571429,21.32471729,140.4528391,83.57764188,1.137931034,33.82619048,39,141,200,22.6875,33.82619048,38.90269542,38.92680083,200,261.8636364,131.4648242,98.635,99.33277405,12927,96.12491873,38.69593002,93,43,730.1861577,3.095,9110.792857,78.74285714,697.5076534,8203.673077,38,29,13,22.6875,67.04511278,10,1
Jonathan  Borwein,200,11266,40,281.65,0.560497512,59,92,11,12,6835,93,77,82,55.79970628,4070,174,31.41,70.63285355,22,59,24.69450455,10.48808848,30.29469199,30.898278,-35.02574117,-4.289147287,200,0.295,83.08675,1.475,20.92198582,106.1414151,57.71186265,1.282608696,42.25,38,93,200,22.31410256,42.25,37.74662225,37.87848393,200,115.8474576,82.67405881,56.33,74.07428704,3354,73.67496183,36.28404679,53,56,727.4894927,2.82,5040.466667,92.13666667,88.82411253,2413.243902,37,27,12,22.31410256,60.00840336,30,1
Josh  Greene,200,39043,126,309.8650794,1.942437811,75,197,22,34,37974,312,96,115,48.36230517,12550,99,204.35,170.2233826,63,75,38.88820953,5,82.85480112,14.40719207,-21.25348974,-1.050605864,99,0.375,116.1994048,0.595238095,8.971291866,197.5930161,115.3240878,0.595238095,31.65431306,45,198,200,7.343342037,31.65431306,44.9418828,44.95041365,200,506.32,194.8691869,195.215,152.9705854,32349,121.5524578,23.46807731,114,71,3959.376788,8.36,13062.00409,88.68154449,6934.606558,21097.17391,44,62,36,7.343342037,76.07284768,6.583333333,1
Lawrence  Evans,200,5130,114,45,0.255223881,31,70,10,10,4276,60,45,51,28.45572392,1290,72,34.18,55.28109984,5,32,17.89590877,2.236067977,64.61988304,18.73294347,-85.47758285,-1.427743991,64,0.155,6.975,0.271929825,21.52777778,71.62401832,31.42628058,0.269565217,31,32,71,200,31,31,31.77525725,31.81267057,200,137.9354839,65.3911309,25.65,43.12771731,3315,46.5832588,31,70,31,328.0697182,1.44,5130,158.6666667,128.4302108,2015,31,16,7,31,32.12698413,4.444444444,1
Michael A.  Hill;,200,93450,98,953.5714286,4.649253731,107,200,30,48,92656,417,124,152,61.89815695,29820,123,442.73,266.0545057,107,107,52.41793648,5.477225575,86.8988764,12.25147138,-9.782771536,-1.014094004,127,0.535,510.1607143,1.091836735,6.716886378,305.6959274,182.7584884,1.080808081,43.20530775,66,200,200,8.248559078,43.20530775,65.94933992,65.95478866,200,865.9439252,304.3944809,467.25,211.2320998,81207,146.2873884,29.70851429,200,101,12405.53821,15.93,43765.36944,72.51923619,54525.83879,57165.45395,65,78,50,8.248559078,108.0837209,5.842105263,1
Michael J  Hopkins;,200,124315,98,1268.520408,6.184825871,96,200,32,54,122520,608,124,159,60.96408608,40628,132,649.83,310.8858311,95,96,54.19222778,5.291502622,91.14266179,7.413425572,-6.581667538,-1.027322992,139,0.48,608.8897959,0.979591837,5.327413984,352.5833235,183.69517,0.96969697,31.85058099,57,200,200,5.245304496,31.85058099,56.97204044,56.97477376,200,1276.25,350.0285703,621.575,241.5947019,113304,138.5640646,22.43990267,177,96,18250.87093,18.02,31599.84395,55.35341161,42426.38942,68409.96226,56,78,51,5.245304496,97.06217617,7.846153846,1
Nicholas  Katz,200,12930,123,105.1219512,0.643283582,49,113,16,18,11540,153,68,80,38.46977098,4785,94,74.41,95.07365566,21,49,26.14636925,3.872983346,71.05955143,18.56921887,-46.83681361,-1.236522584,94,0.245,25.75487805,0.398373984,30.625,113.7101579,89.7487233,0.398373984,45.08333333,47,114,200,38.11111111,45.08333333,46.8150188,46.83634957,200,235.5102041,107.424392,64.65,86.58521814,9139,74.41102069,43.21393808,102,48,570.6961506,1.6,10636.23333,160.8833333,558.7090604,5597.6375,46,25,11,38.11111111,50.02020202,16.66666667,1
Peter B.  Kronheimer,200,2666,173,15.41040462,0.132636816,25,49,9,9,2098,59,36,40,23.46108831,910,59,16.6,39.30648801,1,26,14.75098659,3.16227766,55.25131283,23.44336084,-142.7981995,-1.58585209,49,0.125,1.926300578,0.144508671,11.23595506,51.63332257,40.4103947,0.144508671,20.25,25,50,200,14.88095238,20.25,24.72160464,24.78394599,200,83.92,45.80392996,13.33,38.40572874,1473,35,19.28791875,40,25,206.6927021,2.225,1797.503968,117.5551587,49.23651408,920.625,24,10,7,14.88095238,26.07843137,6,1
Richard  Stanley,200,71293,58,1229.189655,3.546915423,115,200,24,41,66175,283,157,182,80.30929962,17760,198,343.83,222.2633573,200,115,48.29314642,6.92820323,74.27096629,18.5502083,-6.53079545,-1.162201043,200,0.575,706.7840517,1.982758621,42.83054004,267.0074905,161.9577105,1.916666667,88.2,88,200,200,54.20081967,88.2,87.87822575,87.89383249,200,575.4347826,257.2450194,356.465,180.4023281,52950,151.6575089,78.94994783,200,114,3074.609616,2.685,53722.63333,120.2666667,4609.04091,33457.41758,87,51,21,54.20081967,116.025974,17.28571429,1
Richard  Thomas,200,40746,77,529.1688312,2.027164179,121,200,19,30,33845,197,165,177,88.37064331,15680,199,109.07,155.4220062,200,121,43.88341202,12.64911064,47.13100672,35.93236146,-6.518431257,-1.498207885,200,0.605,320.1471429,1.571428571,36.7781155,201.8563846,113.5440338,1.551282051,72.58333333,70,200,200,35.88480392,72.58333333,69.816,69.88315417,200,279.7107438,183.9701063,203.73,154.3923573,19204,155.5634919,65.89431899,109,121,3083.387022,3.29,15447.5,79.7,999.1656064,13128.15819,69,56,24,35.88480392,122.0164609,24.8,1
Tomasz  Mrowka,200,2680,91,29.45054945,0.133333333,27,47,8,7,1890,51,36,40,25.753769,817,70,13.97,36.68787266,0,27,14.71313168,4.358898944,43.32089552,27.20149254,-144.738806,-2.204444444,57,0.135,3.975824176,0.296703297,10.38461538,51.76871642,35.42362677,0.296703297,17.22619048,20,48,200,10.125,17.22619048,19.77770936,19.86529851,200,70,43.47413024,13.4,37.10795063,1161,35.62302626,16.53405576,29,16,364.9036824,2.6,1481.174603,104.6587302,32.05822785,783.675,19,15,8,10.125,28.07272727,6,1
JM Neuhaus,201,16725,25,669,0.823851042,69,128,16,22,14784,175,93,105,49.80728465,6154,114,66.09,106.8737573,37,70,30.92281845,5.830951895,60.34080717,28.46636771,-43.26457399,-1.266206897,115,0.343283582,229.6567164,2.76,20.01298701,129.3251716,67.59548802,1.642857143,33.1,42,129,201,18.52529183,33.1,41.8619075,41.89949178,201,214.2608696,121.5894732,83.20895522,109.8863049,10023,93.978721,35.75255426,72,55,623.941341,3.447761194,5897.914286,75.37619048,660.2043867,6586.542857,41,29,12,18.52529183,70,70,0
VV Savchuk,202,548,51,10.74509804,0.026727796,11,13,3,1,143,14,13,13,15.0885201,232,40,1.85,11.95826074,0,12,6.411965917,10.77032961,6.02189781,22.08029197,-311.4963504,1.510917031,16,0.054455446,0.585129101,0.215686275,6.366762178,23.40939982,9.949874371,0.211538462,9.616666667,8,14,202,4.653846154,9.616666667,7.524271845,7.910583942,202,13,11.95826074,2.712871287,12.40967365,22,11.95826074,7.154879991,8,9,93.98300957,1.727722772,345.1333333,149.5833333,1.060360858,18.61538462,7,8,4,4.653846154,12,12,0
AM Caliendo,202,10945,31,353.0645161,0.533824318,53,103,12,15,9259,100.5,71,79,41.80720874,2993,107,57.25,81.20960534,11,53,24.95042132,6.403124237,59.41525811,25.66468707,-57.20420283,-1.389959891,110,0.262376238,92.63573938,1.709677419,13.29937888,104.618354,57.23527051,1.261904762,20.91666667,25,104,202,11.85232068,20.91666667,24.91863258,24.94737323,202,174.6981132,96.2236977,54.18316832,72.9828747,6450,73.88504585,25.06337958,63,24,701.0727103,3.985148515,4355.428571,63.75238095,308.973462,4327.21519,24,24,11,11.85232068,54.02803738,13.5,0
AF Costa,203,2751,180,15.28333333,0.132860041,15,50,7,6,2169,48,23,29,18.96085679,1326,53,21.52,39.96248241,2,16,12.09292908,1.414213562,70.66521265,8.178844057,-81.35223555,-1.59051186,30,0.073891626,1.129310345,0.083333333,7.355072464,52.44997617,30.2654919,0.070422535,11.78333333,13,51,203,5.921052632,11.78333333,12.93188269,12.9476554,203,144.6,46.57252409,13.55172414,26.83281573,1944,27.38612788,9.424212937,32,15,64.19043363,2.039408867,1313.883333,139.6333333,50.5046214,1005.517241,12,6,3,5.921052632,16.06451613,6,0
Terence Tao,204,95855,37,2590.675676,12.40680818,66,92,15,21,93805,165.5,61,204,112.0885338,18591,204,644.36,248.4471775,72,173,41.57183439,1,79.56914089,4.544363883,6.242762506,-1.458072285,204,0.323529412,838.1597774,1.783783784,27.36585366,309.6045865,122.157352,1.222222222,86.65,138,204,204,25.92857143,86.65,49.96877154,49.97495175,204,1421.287879,306.2760193,469.877451,104.5131571,89449,77.92303896,41.36768925,92,65,3959.956355,2.411764706,56792.6,118.0166667,2487.8388,28939.38235,49,29,12,25.92857143,67.05263158,26.25,1
II Gikhman,205,10029,71,141.2535211,0.4749704,19,99,9,9,9408,96,28,37,20.28024237,5940,60,92.63,88.05112151,5,19,17.33228732,1.732050808,90.39784625,3.599561272,-29.2152757,-1.111060846,32,0.092682927,13.09178976,0.267605634,12.8125,100.144895,88.05963888,0.231707317,15.16666667,19,100,205,10.31428571,15.16666667,18.96556122,18.96769369,205,495.1578947,96.99484522,48.92195122,42.70831301,9047,43.37049688,13.99897955,67,18,442.8252897,1.482926829,4679.75,160.4166667,766.0917511,4645.756757,18,9,6,10.31428571,20.05128205,6.666666667,0
GM Zaslavsky,207,9516,32,297.375,0.442028986,38,96,13,14,8464,87.5,53,63,31.9469816,3038,81,67.09,80.97530488,11,38,22.20419572,2.645751311,73.7704918,15.17444304,-56.42076503,-1.249697946,80,0.183574879,54.59057971,1.1875,16.11885246,97.54998719,63.86704941,0.644067797,22.95,28,97,207,14.44,22.95,27.90749905,27.92339218,207,222.7368421,92,45.97101449,57.66281297,7020,60.39867548,23.42477321,68,37,283.6743306,2.357487923,4976.816667,113.75,369.8656527,4234.285714,27,15,9,14.44,39.05194805,8.4,0
C Kittrell,210,22337,88,253.8295455,1.00821485,53,149,16,22,21193,183,72,87,39.12043682,7468,93,152.99,126.3685087,26,53,29.53344282,1.414213562,82.30290549,12.5755473,-32.12159198,-1.100845771,93,0.252380952,64.06174242,0.602272727,12.82258065,149.455679,88.03219108,0.514563107,17.59047619,34,150,210,11.55967078,17.59047619,33.94389201,33.95124681,210,399.8679245,145.5781577,106.3666667,98.48350116,18384,88.86506625,24.75202116,65,36,1002.547949,4.133333333,4425.171429,64.7952381,1970.479691,11199.44828,33,26,13,11.55967078,54.02803738,13.75,0
VG Demin,212,555,63,8.80952381,0.024581451,11,18,4,3,282,19.5,14,16,13.76161221,156,38,3.21,14.17744688,0,11,7.349808024,5.099019514,30.99099099,21.8018018,-350.990991,-8.365853659,12,0.051886792,0.457097934,0.174603175,3.906197655,23.55843798,14.81553239,0.171875,6.333333333,7,19,212,2.813953488,6.333333333,6.836363636,6.935135135,212,25.63636364,16.79285562,2.617924528,14.64581852,161,14.07124728,5.563585927,8,5,97.37148442,2.816037736,174.9166667,100.0333333,2.927678957,110.6875,6,8,5,2.813953488,12.04347826,6,0
JLM Abboud,212,12153,32,379.78125,0.53826734,43,108,11,12,10263,80.5,58,67,38.62687334,4027,110,83.7,86.75252158,7,43,22.81081173,1,69.58775611,15.21435037,-44.58981321,-1.404658275,117,0.202830189,77.03110259,1.34375,10.93045564,110.2406459,86.53823818,0.895833333,19.93333333,20,109,212,10.44632768,19.93333333,19.95936972,19.9702954,212,238.6744186,101.3064657,57.3254717,58.83451368,8414,68.14690015,21.19415227,53,20,378.6548707,3.933962264,3199.583333,60.41666667,319.8680624,5400.029851,19,14,7,10.44632768,44.01149425,22,0
K Roggenkamp,213,1532,59,25.96610169,0.067219516,20,33,6,5,905,31,26,29,21.6953312,455,60,7.69,25.70992026,0,21,11.33214378,5.916079783,32.96344648,26.10966057,-211.0313316,-4.426174497,44,0.093896714,2.438131615,0.338983051,10.46683047,39.14077158,27.22437633,0.224719101,15.65,17,34,213,8.510638298,15.65,16.68742369,16.83289817,213,45.25,30.08321791,7.192488263,24.8997992,505,25.69046516,13.04656146,23,14,38.98306294,1.910798122,963.2166667,149.65,10.3815022,348.2758621,16,5,2,8.510638298,21.02439024,11,0
LE Reichl,213,6653,41,162.2682927,0.291913475,30,79,8,8,5341,48,40,45,30.33674927,3537,90,47.29,61.14736298,1,32,16.82325057,1,67.20276567,13.52773185,-63.24966181,-1.563486283,87,0.14084507,22.85468911,0.731707317,14.42437923,81.56592426,42.95055297,0.555555556,21,22,80,213,13.84615385,21,21.91253471,21.93371411,213,178.0333333,73.08214556,31.23474178,37.94733192,4441,48.68264578,20.38098661,69,21,281.4332692,2.079812207,5105.966667,123.8857143,130.8594369,2960.666667,21,11,4,13.84615385,31,31,0
